id,price_amount,marketing_carrier_name,origin_place_name,origin_place_iata,destination_place_name,destination_place_iata,departure_datetime,arrival_datetime,departure_query,arrival_query,segment_count,total_flight_duration
"16029-2305222250--32339,-32433-3-11001-2305241225",907.38,Etihad Airways > Etihad Airways > Citilink > Citilink,Riyadh > Abu Dhabi International > Soekarno-Hatta > Bali (Denpasar),RUH > AUH > CGK > DPS,Abu Dhabi International > Soekarno-Hatta > Bali (Denpasar) > Dili,AUH > CGK > DPS > DIL,2023-05-22 22:50:00,2023-05-24 12:25:00,RUH,DIL,4,840
"16029-2305222250--32339,-32442-3-15277-2305240915",374.45,Etihad Airways > Etihad Airways > China Eastern > China Eastern,Riyadh > Abu Dhabi International > Manila Ninoy Aquino > Shanghai Hongqiao,RUH > AUH > MNL > SHA,Abu Dhabi International > Manila Ninoy Aquino > Shanghai PuDong > Beijing Capital,AUH > MNL > PVG > PEK,2023-05-22 22:50:00,2023-05-24 09:15:00,RUH,PEK,4,1000
"16029-2305222250--32339,-32454-2-10258-2305232255",288.3,Etihad Airways > Etihad Airways > Cebu Pacific,Riyadh > Abu Dhabi International > Manila Ninoy Aquino,RUH > AUH > MNL,Abu Dhabi International > Manila Ninoy Aquino > Bandar Seri Begawan,AUH > MNL > BWN,2023-05-22 22:50:00,2023-05-23 22:55:00,RUH,BWN,3,790
"16029-2305222250--32339,-32454-2-12409-2305232315",329.35,Etihad Airways > Etihad Airways > Cebu Pacific,Riyadh > Abu Dhabi International > Manila Ninoy Aquino,RUH > AUH > MNL,Abu Dhabi International > Manila Ninoy Aquino > Incheon International Airport,AUH > MNL > ICN,2023-05-22 22:50:00,2023-05-23 23:15:00,RUH,ICN,3,910
"16029-2305222250--32339,-32454-2-12409-2305240710",289.7,Etihad Airways > Etihad Airways > Cebu Pacific,Riyadh > Abu Dhabi International > Manila Ninoy Aquino,RUH > AUH > MNL,Abu Dhabi International > Manila Ninoy Aquino > Incheon International Airport,AUH > MNL > ICN,2023-05-22 22:50:00,2023-05-24 07:10:00,RUH,ICN,3,910
"16029-2305222250--32339,-32454-2-17075-2305240055",288.6,Etihad Airways > Etihad Airways > Cebu Pacific,Riyadh > Abu Dhabi International > Manila Ninoy Aquino,RUH > AUH > MNL,Abu Dhabi International > Manila Ninoy Aquino > Taipei Taiwan Taoyuan,AUH > MNL > TPE,2023-05-22 22:50:00,2023-05-24 00:55:00,RUH,TPE,3,785
16029-2305222250--32339-0-9618-2305230135,149.7,Etihad Airways,Riyadh,RUH,Abu Dhabi International,AUH,2023-05-22 22:50:00,2023-05-23 01:35:00,RUH,AUH,1,105
16029-2305222250--32339-1-10485-2305231435,491.7,Etihad Airways > Etihad Airways,Riyadh > Abu Dhabi International,RUH > AUH,Abu Dhabi International > Soekarno-Hatta,AUH > CGK,2023-05-22 22:50:00,2023-05-23 14:35:00,RUH,CGK,2,615
16029-2305222250--32339-1-10957-2305231935,108.07,Etihad Airways > Etihad Airways,Riyadh > Abu Dhabi International,RUH > AUH,Abu Dhabi International > Indira Gandhi International ,AUH > DEL,2023-05-22 22:50:00,2023-05-23 19:35:00,RUH,DEL,2,315
16029-2305222250--32339-1-11089-2305230855,414.67,Etihad Airways > Etihad Airways,Riyadh > Abu Dhabi International,RUH > AUH,Abu Dhabi International > Hamad International,AUH > DOH,2023-05-22 22:50:00,2023-05-23 08:55:00,RUH,DOH,2,165
16029-2305222250--32339-1-13344-2305230325,100.57,Etihad Airways > Etihad Airways,Riyadh > Abu Dhabi International,RUH > AUH,Abu Dhabi International > Kuwait,AUH > KWI,2023-05-22 22:50:00,2023-05-23 03:25:00,RUH,KWI,2,210
16029-2305222250--32339-1-14213-2305231555,212.0,Etihad Airways > Etihad Airways,Riyadh > Abu Dhabi International,RUH > AUH,Abu Dhabi International > Manila Ninoy Aquino,AUH > MNL,2023-05-22 22:50:00,2023-05-23 15:55:00,RUH,MNL,2,650
16029-2305222250--32339-1-9970-2305232000,302.18,Etihad Airways > Etihad Airways,Riyadh > Abu Dhabi International,RUH > AUH,Abu Dhabi International > Bangkok Suvarnabhumi,AUH > BKK,2023-05-22 22:50:00,2023-05-23 20:00:00,RUH,BKK,2,495
16292-2305220010--32558-1-25768-2305221155,1255.99,Asiana Airlines > Asiana Airlines,Singapore Changi > Incheon International Airport,SIN > ICN,Incheon International Airport > Chinggis Khaan,ICN > UBN,2023-05-22 00:10:00,2023-05-22 11:55:00,SIN,UBN,2,605
16292-2305220030--31964-1-14788-2305221300,419.3,Philippine Airlines > Philippine Airlines,Singapore Changi > Manila Ninoy Aquino,SIN > MNL,Manila Ninoy Aquino > Tokyo Narita,MNL > NRT,2023-05-22 00:30:00,2023-05-22 13:00:00,SIN,NRT,2,510
16292-2305220050--30816-0-14788-2305220900,191.7,Zipair,Singapore Changi,SIN,Tokyo Narita,NRT,2023-05-22 00:50:00,2023-05-22 09:00:00,SIN,NRT,1,430
16292-2305220050--32348-1-10901-2305221430,879.66,Emirates > Emirates,Singapore Changi > Dubai,SIN > DXB,Dubai > Hazrat Shahjalal International Airport ,DXB > DAC,2023-05-22 00:50:00,2023-05-22 14:30:00,SIN,DAC,2,750
16292-2305220050--32348-1-11431-2305221115,696.5,Emirates > Emirates,Singapore Changi > Dubai,SIN > DXB,Dubai > Yerevan,DXB > EVN,2023-05-22 00:50:00,2023-05-22 11:15:00,SIN,EVN,2,640
16292-2305220050--32348-1-11636-2305230440,768.1,Emirates > Emirates,Singapore Changi > Dubai,SIN > DXB,Dubai > Bishkek,DXB > FRU,2023-05-22 00:50:00,2023-05-23 04:40:00,SIN,FRU,2,680
16292-2305220050--32348-1-12042-2305221105,612.2,Emirates > Emirates,Singapore Changi > Dubai,SIN > DXB,Dubai > Baku Heydar Aliyev International,DXB > GYD,2023-05-22 00:50:00,2023-05-22 11:05:00,SIN,GYD,2,620
16292-2305220050--32348-1-16785-2305221425,646.1,Emirates > Emirates,Singapore Changi > Dubai,SIN > DXB,Dubai > Tbilisi,DXB > TBS,2023-05-22 00:50:00,2023-05-22 14:25:00,SIN,TBS,2,650
16292-2305220050--32348-1-9561-2305230325,783.1,Emirates > Emirates,Singapore Changi > Dubai,SIN > DXB,Dubai > Ashgabat,DXB > ASB,2023-05-22 00:50:00,2023-05-23 03:25:00,SIN,ASB,2,595
16292-2305220100--31757-0-17075-2305220545,188.8,Scoot,Singapore Changi,SIN,Taipei Taiwan Taoyuan,TPE,2023-05-22 01:00:00,2023-05-22 05:45:00,SIN,TPE,1,285
16292-2305220100--31757-1-14788-2305221110,328.0,Scoot > Scoot,Singapore Changi > Taipei Taiwan Taoyuan,SIN > TPE,Taipei Taiwan Taoyuan > Tokyo Narita,TPE > NRT,2023-05-22 01:00:00,2023-05-22 11:10:00,SIN,NRT,2,490
16292-2305220110--32052-1-25768-2305221700,990.99,MIAT Mongolian Airlines > MIAT Mongolian Airlines,Singapore Changi > Incheon International Airport,SIN > ICN,Incheon International Airport > Chinggis Khaan,ICN > UBN,2023-05-22 01:10:00,2023-05-22 17:00:00,SIN,UBN,2,605
16292-2305220110--32128-1-15277-2305221205,588.16,Korean Air > Korean Air,Singapore Changi > Incheon International Airport,SIN > ICN,Incheon International Airport > Beijing Capital,ICN > PEK,2023-05-22 01:10:00,2023-05-22 12:05:00,SIN,PEK,2,530
"16292-2305220135--32454,-31651,-32052-2-25768-2305221700",593.99,Cebu Pacific > Philippines AirAsia > MIAT Mongolian Airlines,Singapore Changi > Manila Ninoy Aquino > Incheon International Airport,SIN > MNL > ICN,Manila Ninoy Aquino > Incheon International Airport > Chinggis Khaan,MNL > ICN > UBN,2023-05-22 01:35:00,2023-05-22 17:00:00,SIN,UBN,3,695
"16292-2305220135--32454,-31651,-32128-2-25768-2305221700",649.99,Cebu Pacific > Philippines AirAsia > Korean Air,Singapore Changi > Manila Ninoy Aquino > Incheon International Airport,SIN > MNL > ICN,Manila Ninoy Aquino > Incheon International Airport > Chinggis Khaan,MNL > ICN > UBN,2023-05-22 01:35:00,2023-05-22 17:00:00,SIN,UBN,3,695
"16292-2305220135--32454,-31651-1-12409-2305221210",200.99,Cebu Pacific > Philippines AirAsia,Singapore Changi > Manila Ninoy Aquino,SIN > MNL,Manila Ninoy Aquino > Incheon International Airport,MNL > ICN,2023-05-22 01:35:00,2023-05-22 12:10:00,SIN,ICN,2,475
16292-2305220135--32454-0-14213-2305220535,93.39,Cebu Pacific,Singapore Changi,SIN,Manila Ninoy Aquino,MNL,2023-05-22 01:35:00,2023-05-22 05:35:00,SIN,MNL,1,240
16292-2305220145--32456-1-15277-2305221225,685.05,Cathay Pacific > Cathay Pacific,Singapore Changi > Hong Kong Intl,SIN > HKG,Hong Kong Intl > Beijing Capital,HKG > PEK,2023-05-22 01:45:00,2023-05-22 12:25:00,SIN,PEK,2,450
16292-2305220145--32456-1-15277-2305221530,595.41,Cathay Pacific > Cathay Pacific,Singapore Changi > Hong Kong Intl,SIN > HKG,Hong Kong Intl > Beijing Capital,HKG > PEK,2023-05-22 01:45:00,2023-05-22 15:30:00,SIN,PEK,2,455
"16292-2305220150--31757,-31651-1-17075-2305221000",210.99,Scoot > Philippines AirAsia,Singapore Changi > Manila Ninoy Aquino,SIN > MNL,Manila Ninoy Aquino > Taipei Taiwan Taoyuan,MNL > TPE,2023-05-22 01:50:00,2023-05-22 10:00:00,SIN,TPE,2,375
16292-2305220150--31757-0-14213-2305220550,111.1,Scoot,Singapore Changi,SIN,Manila Ninoy Aquino,MNL,2023-05-22 01:50:00,2023-05-22 05:50:00,SIN,MNL,1,240
"16292-2305220155--31731,-31757-2-17606-2305231400",450.39,T'way Air > Scoot > Scoot,Singapore Changi > Incheon International Airport > Singapore Changi,SIN > ICN > SIN,Incheon International Airport > Singapore Changi > Vientiane,ICN > SIN > VTE,2023-05-22 01:55:00,2023-05-23 14:00:00,SIN,VTE,3,965
16292-2305220155--31731-0-12409-2305220935,224.1,T'way Air,Singapore Changi,SIN,Incheon International Airport,ICN,2023-05-22 01:55:00,2023-05-22 09:35:00,SIN,ICN,1,400
16292-2305220200--32340-1-16995-2305222110,400.9,Ethiopian Airlines > Ethiopian Airlines,Singapore Changi > Addis Ababa,SIN > ADD,Addis Ababa > Ben Gurion Intl,ADD > TLV,2023-05-22 02:00:00,2023-05-22 21:10:00,SIN,TLV,2,805
"16292-2305220235--31876,-32708-2-11636-2305221825",710.5,Singapore Airlines > Air Astana > Air Astana,Singapore Changi > Indira Gandhi International  > Almaty,SIN > DEL > ALA,Indira Gandhi International  > Almaty > Bishkek,DEL > ALA > FRU,2023-05-22 02:35:00,2023-05-22 18:25:00,SIN,FRU,3,580
"16292-2305220235--31876,-32708-2-25715-2305221930",811.4,Singapore Airlines > Air Astana > Air Astana,Singapore Changi > Indira Gandhi International  > Almaty,SIN > DEL > ALA,Indira Gandhi International  > Almaty > Astana Nursultan Nazarbayev,DEL > ALA > NQZ,2023-05-22 02:35:00,2023-05-22 19:30:00,SIN,NQZ,3,635
16292-2305220235--31876-0-10957-2305220540,307.26,Singapore Airlines,Singapore Changi,SIN,Indira Gandhi International ,DEL,2023-05-22 02:35:00,2023-05-22 05:40:00,SIN,DEL,1,335
"16292-2305220240--31939,-31734-2-11389-2305221610",561.9,Qatar Airways > Qatar Airways > Turkish Airlines,Singapore Changi > Hamad International > Istanbul,SIN > DOH > IST,Hamad International > Istanbul > Ankara Esenboga,DOH > IST > ESB,2023-05-22 02:40:00,2023-05-22 16:10:00,SIN,ESB,3,805
"16292-2305220240--31939,-32714-2-16785-2305221640",687.3,Qatar Airways > Qatar Airways > Air Arabia,Singapore Changi > Hamad International > Sharjah,SIN > DOH > SHJ,Hamad International > Sharjah > Tbilisi,DOH > SHJ > TBS,2023-05-22 02:40:00,2023-05-22 16:40:00,SIN,TBS,3,730
16292-2305220240--31939-0-11089-2305220525,998.0,Qatar Airways,Singapore Changi,SIN,Hamad International,DOH,2023-05-22 02:40:00,2023-05-22 05:25:00,SIN,DOH,1,465
16292-2305220240--31939-1-11389-2305221220,597.0,Qatar Airways > Qatar Airways,Singapore Changi > Hamad International,SIN > DOH,Hamad International > Ankara Esenboga,DOH > ESB,2023-05-22 02:40:00,2023-05-22 12:20:00,SIN,ESB,2,700
16292-2305220240--31939-1-13445-2305221205,595.0,Qatar Airways > Qatar Airways,Singapore Changi > Hamad International,SIN > DOH,Hamad International > Larnaca,DOH > LCA,2023-05-22 02:40:00,2023-05-22 12:05:00,SIN,LCA,2,705
16292-2305220240--31939-1-16785-2305221350,632.0,Qatar Airways > Qatar Airways,Singapore Changi > Hamad International,SIN > DOH,Hamad International > Tbilisi,DOH > TBS,2023-05-22 02:40:00,2023-05-22 13:50:00,SIN,TBS,2,655
16292-2305220240--31939-1-9445-2305221215,844.0,Qatar Airways > Qatar Airways,Singapore Changi > Hamad International,SIN > DOH,Hamad International > Amman Queen Alia,DOH > AMM,2023-05-22 02:40:00,2023-05-22 12:15:00,SIN,AMM,2,650
16292-2305220240--31939-1-9618-2305221025,556.49,Qatar Airways > Qatar Airways,Singapore Changi > Hamad International,SIN > DOH,Hamad International > Abu Dhabi International,DOH > AUH,2023-05-22 02:40:00,2023-05-22 10:25:00,SIN,AUH,2,535
16292-2305220240--31939-1-9834-2305221135,948.0,Qatar Airways > Qatar Airways,Singapore Changi > Hamad International,SIN > DOH,Hamad International > Beirut,DOH > BEY,2023-05-22 02:40:00,2023-05-22 11:35:00,SIN,BEY,2,695
16292-2305220240--31939-1-9882-2305221100,1101.59,Qatar Airways > Qatar Airways,Singapore Changi > Hamad International,SIN > DOH,Hamad International > Baghdad International,DOH > BGW,2023-05-22 02:40:00,2023-05-22 11:00:00,SIN,BGW,2,590
"16292-2305220245--32213,-32257-1-9715-2305220825",610.6,IndiGo > Gulf Air,Singapore Changi > Chennai,SIN > MAA,Chennai > Bahrain,MAA > BAH,2023-05-22 02:45:00,2023-05-22 08:25:00,SIN,BAH,2,540
"16292-2305220245--32213,-32257-2-16029-2305221055",541.9,IndiGo > Gulf Air > Gulf Air,Singapore Changi > Chennai > Bahrain,SIN > MAA > BAH,Chennai > Bahrain > Riyadh,MAA > BAH > RUH,2023-05-22 02:45:00,2023-05-22 10:55:00,SIN,RUH,3,615
"16292-2305220245--32213,-32339-2-9445-2305221225",651.1,IndiGo > Etihad Airways > Etihad Airways,Singapore Changi > Chennai > Abu Dhabi International,SIN > MAA > AUH,Chennai > Abu Dhabi International > Amman Queen Alia,MAA > AUH > AMM,2023-05-22 02:45:00,2023-05-22 12:25:00,SIN,AMM,3,685
"16292-2305220245--32213,-32339-2-9715-2305220920",585.2,IndiGo > Etihad Airways > Etihad Airways,Singapore Changi > Chennai > Abu Dhabi International,SIN > MAA > AUH,Chennai > Abu Dhabi International > Bahrain,MAA > AUH > BAH,2023-05-22 02:45:00,2023-05-22 09:20:00,SIN,BAH,3,560
"16292-2305220245--32213,-32532-3-25715-2305222345",808.99,IndiGo > IndiGo > Azerbaijan Airlines > Azerbaijan Airlines,Singapore Changi > Chennai > Dubai > Baku Heydar Aliyev International,SIN > MAA > DXB > GYD,Chennai > Dubai > Baku Heydar Aliyev International > Astana Nursultan Nazarbayev,MAA > DXB > GYD > NQZ,2023-05-22 02:45:00,2023-05-22 23:45:00,SIN,NQZ,4,835
16292-2305220245--32213-1-10610-2305221255,314.53,IndiGo > IndiGo,Singapore Changi > Chennai,SIN > MAA,Chennai > Colombo Bandaranayake,MAA > CMB,2023-05-22 02:45:00,2023-05-22 12:55:00,SIN,CMB,2,320
16292-2305220245--32213-1-10901-2305221715,303.27,IndiGo > IndiGo,Singapore Changi > Chennai,SIN > MAA,Chennai > Hazrat Shahjalal International Airport ,MAA > DAC,2023-05-22 02:45:00,2023-05-22 17:15:00,SIN,DAC,2,405
16292-2305220245--32213-1-9618-2305230135,348.47,IndiGo > IndiGo,Singapore Changi > Chennai,SIN > MAA,Chennai > Abu Dhabi International,MAA > AUH,2023-05-22 02:45:00,2023-05-23 01:35:00,SIN,AUH,2,505
"16292-2305220245--32558,-32052-1-25768-2305221700",758.8,Asiana Airlines > MIAT Mongolian Airlines,Singapore Changi > Incheon International Airport,SIN > ICN,Incheon International Airport > Chinggis Khaan,ICN > UBN,2023-05-22 02:45:00,2023-05-22 17:00:00,SIN,UBN,2,610
16292-2305220245--32558-0-12409-2305221015,352.69,Asiana Airlines,Singapore Changi,SIN,Incheon International Airport,ICN,2023-05-22 02:45:00,2023-05-22 10:15:00,SIN,ICN,1,390
16292-2305220245--32558-1-15277-2305221600,526.16,Asiana Airlines > Asiana Airlines,Singapore Changi > Incheon International Airport,SIN > ICN,Incheon International Airport > Beijing Capital,ICN > PEK,2023-05-22 02:45:00,2023-05-22 16:00:00,SIN,PEK,2,510
"16292-2305220330--31757,-32052-1-25768-2305221700",560.9,Scoot > MIAT Mongolian Airlines,Singapore Changi > Incheon International Airport,SIN > ICN,Incheon International Airport > Chinggis Khaan,ICN > UBN,2023-05-22 03:30:00,2023-05-22 17:00:00,SIN,UBN,2,600
"16292-2305220330--31757,-32128-1-25768-2305221700",637.99,Scoot > Korean Air,Singapore Changi > Incheon International Airport,SIN > ICN,Incheon International Airport > Chinggis Khaan,ICN > UBN,2023-05-22 03:30:00,2023-05-22 17:00:00,SIN,UBN,2,600
"16292-2305220330--31757,-32690-3-25715-2305222255",680.8,Scoot > Air China > Air China > Air China,Singapore Changi > Incheon International Airport > Beijing Capital > Xi An Xianyang,SIN > ICN > PEK > XIY,Incheon International Airport > Beijing Capital > Xi An Xianyang > Astana Nursultan Nazarbayev,ICN > PEK > XIY > NQZ,2023-05-22 03:30:00,2023-05-22 22:55:00,SIN,NQZ,4,990
16292-2305220330--31757-0-12409-2305221050,174.6,Scoot,Singapore Changi,SIN,Incheon International Airport,ICN,2023-05-22 03:30:00,2023-05-22 10:50:00,SIN,ICN,1,380
"16292-2305220415--32213,-31836-2-11191-2305221800",658.99,IndiGo > IndiGo > Somon Air,Singapore Changi > Kolkata > Indira Gandhi International ,SIN > CCU > DEL,Kolkata > Indira Gandhi International  > Dushanbe,CCU > DEL > DYU,2023-05-22 04:15:00,2023-05-22 18:00:00,SIN,DYU,3,545
16292-2305220415--32213-1-10901-2305221535,235.03,IndiGo > IndiGo,Singapore Changi > Kolkata,SIN > CCU,Kolkata > Hazrat Shahjalal International Airport ,CCU > DAC,2023-05-22 04:15:00,2023-05-22 15:35:00,SIN,DAC,2,315
16292-2305220415--32213-1-10957-2305221100,276.49,IndiGo > IndiGo,Singapore Changi > Kolkata,SIN > CCU,Kolkata > Indira Gandhi International ,CCU > DEL,2023-05-22 04:15:00,2023-05-22 11:00:00,SIN,DEL,2,405
"16292-2305220520--31757,-32439-2-11191-2305230005",595.99,Scoot > China Southern > China Southern,Singapore Changi > Guangzhou > Urumqi,SIN > CAN > URC,Guangzhou > Urumqi > Dushanbe,CAN > URC > DYU,2023-05-22 05:20:00,2023-05-23 00:05:00,SIN,DYU,3,745
"16292-2305220520--31757,-32439-2-25715-2305230035",722.99,Scoot > China Southern > China Southern,Singapore Changi > Guangzhou > Urumqi,SIN > CAN > URC,Guangzhou > Urumqi > Astana Nursultan Nazarbayev,CAN > URC > NQZ,2023-05-22 05:20:00,2023-05-23 00:35:00,SIN,NQZ,3,720
"16292-2305220530--32213,-32003-1-13938-2305221215",493.0,IndiGo > Oman Air,Singapore Changi > Bengaluru,SIN > BLR,Bengaluru > Muscat,BLR > MCT,2023-05-22 05:30:00,2023-05-22 12:15:00,SIN,MCT,2,475
16292-2305220530--32213-1-10610-2305221335,322.48,IndiGo > IndiGo,Singapore Changi > Bengaluru,SIN > BLR,Bengaluru > Colombo Bandaranayake,BLR > CMB,2023-05-22 05:30:00,2023-05-22 13:35:00,SIN,CMB,2,345
16292-2305220530--32213-1-14155-2305221440,412.8,IndiGo > IndiGo,Singapore Changi > Bengaluru,SIN > BLR,Bengaluru > Velana International,BLR > MLE,2023-05-22 05:30:00,2023-05-22 14:40:00,SIN,MLE,2,385
16292-2305220610--32166-0-14213-2305220950,105.34,Jetstar,Singapore Changi,SIN,Manila Ninoy Aquino,MNL,2023-05-22 06:10:00,2023-05-22 09:50:00,SIN,MNL,1,220
"16292-2305220630--31757,-31250-1-17075-2305221440",200.99,Scoot > Thai VietJet Air,Singapore Changi > Bangkok Suvarnabhumi,SIN > BKK,Bangkok Suvarnabhumi > Taipei Taiwan Taoyuan,BKK > TPE,2023-05-22 06:30:00,2023-05-22 14:40:00,SIN,TPE,2,370
"16292-2305220630--31757,-31766-1-12071-2305221940",219.99,Thai Smile > Scoot,Bangkok Suvarnabhumi > Singapore Changi,BKK > SIN,Hanoi > Bangkok Suvarnabhumi,HAN > BKK,2023-05-22 17:50:00,2023-05-22 07:55:00,SIN,HAN,2,255
"16292-2305220630--31757,-31766-1-17606-2305221240",198.49,Thai Smile > Scoot,Bangkok Suvarnabhumi > Singapore Changi,BKK > SIN,Vientiane > Bangkok Suvarnabhumi,VTE > BKK,2023-05-22 11:25:00,2023-05-22 07:55:00,SIN,VTE,2,220
16292-2305220630--31757-0-9970-2305220755,80.93,Scoot,Singapore Changi,SIN,Bangkok Suvarnabhumi,BKK,2023-05-22 06:30:00,2023-05-22 07:55:00,SIN,BKK,1,145
"16292-2305220640--32080,-31714-1-16759-2305221640",649.1,Malaysia Airlines > Uzbekistan Airways,Singapore Changi > Kuala Lumpur International,SIN > KUL,Kuala Lumpur International > Tashkent,KUL > TAS,2023-05-22 06:40:00,2023-05-22 16:40:00,SIN,TAS,2,540
"16292-2305220640--32080,-32348-2-9561-2305230325",786.4,Malaysia Airlines > Emirates > Emirates,Singapore Changi > Kuala Lumpur International > Dubai,SIN > KUL > DXB,Kuala Lumpur International > Dubai > Ashgabat,KUL > DXB > ASB,2023-05-22 06:40:00,2023-05-23 03:25:00,SIN,ASB,3,625
"16292-2305220640--32080,-32439-3-11191-2305230005",1591.99,Malaysia Airlines > Malaysia Airlines > China Southern > China Southern,Singapore Changi > Kuala Lumpur International > Guangzhou > Urumqi,SIN > KUL > CAN > URC,Kuala Lumpur International > Guangzhou > Urumqi > Dushanbe,KUL > CAN > URC > DYU,2023-05-22 06:40:00,2023-05-23 00:05:00,SIN,DYU,4,810
16292-2305220640--32080-1-12071-2305221210,565.34,Malaysia Airlines > Malaysia Airlines,Singapore Changi > Kuala Lumpur International,SIN > KUL,Kuala Lumpur International > Hanoi,KUL > HAN,2023-05-22 06:40:00,2023-05-22 12:10:00,SIN,HAN,2,270
16292-2305220640--32080-1-15458-2305221000,200.89,Malaysia Airlines > Malaysia Airlines,Singapore Changi > Kuala Lumpur International,SIN > KUL,Kuala Lumpur International > Phnom Penh,KUL > PNH,2023-05-22 06:40:00,2023-05-22 10:00:00,SIN,PNH,2,180
"16292-2305220700--32166,-31714-1-16759-2305221640",460.1,Jetstar > Uzbekistan Airways,Singapore Changi > Kuala Lumpur International,SIN > KUL,Kuala Lumpur International > Tashkent,KUL > TAS,2023-05-22 07:00:00,2023-05-22 16:40:00,SIN,TAS,2,550
"16292-2305220700--32166,-31963-1-12569-2305221630",412.9,Jetstar > PIA,Singapore Changi > Kuala Lumpur International,SIN > KUL,Kuala Lumpur International > Islamabad,KUL > ISB,2023-05-22 07:00:00,2023-05-22 16:30:00,SIN,ISB,2,430
"16292-2305220700--32166,-32076-1-13288-2305221605",162.2,Jetstar > Malindo Air,Singapore Changi > Kuala Lumpur International,SIN > KUL,Kuala Lumpur International > Kathmandu,KUL > KTM,2023-05-22 07:00:00,2023-05-22 16:05:00,SIN,KTM,2,355
"16292-2305220700--32166,-32348-2-9561-2305230325",636.36,Jetstar > Emirates > Emirates,Singapore Changi > Kuala Lumpur International > Dubai,SIN > KUL > DXB,Kuala Lumpur International > Dubai > Ashgabat,KUL > DXB > ASB,2023-05-22 07:00:00,2023-05-23 03:25:00,SIN,ASB,3,635
"16292-2305220700--32166,-32348-2-9834-2305221815",748.99,Jetstar > Emirates > Emirates,Singapore Changi > Kuala Lumpur International > Dubai,SIN > KUL > DXB,Kuala Lumpur International > Dubai > Beirut,KUL > DXB > BEY,2023-05-22 07:00:00,2023-05-22 18:15:00,SIN,BEY,3,730
"16292-2305220700--32166,-32709-1-17075-2305221440",150.99,Jetstar > AirAsia X,Singapore Changi > Kuala Lumpur International,SIN > KUL,Kuala Lumpur International > Taipei Taiwan Taoyuan,KUL > TPE,2023-05-22 07:00:00,2023-05-22 14:40:00,SIN,TPE,2,370
"16292-2305220715--32166,-31766-1-12071-2305221940",206.44,Thai Smile > Jetstar,Bangkok Suvarnabhumi > Singapore Changi,BKK > SIN,Hanoi > Bangkok Suvarnabhumi,HAN > BKK,2023-05-22 17:50:00,2023-05-22 08:45:00,SIN,HAN,2,260
"16292-2305220715--32166,-31766-1-17606-2305221240",184.94,Thai Smile > Jetstar,Bangkok Suvarnabhumi > Singapore Changi,BKK > SIN,Vientiane > Bangkok Suvarnabhumi,VTE > BKK,2023-05-22 11:25:00,2023-05-22 08:45:00,SIN,VTE,2,225
16292-2305220715--32166-0-9970-2305220845,79.5,Jetstar,Singapore Changi,SIN,Bangkok Suvarnabhumi,BKK,2023-05-22 07:15:00,2023-05-22 08:45:00,SIN,BKK,1,150
