id,price_amount,marketing_carrier_name,origin_place_name,origin_place_iata,destination_place_name,destination_place_iata,departure_datetime,arrival_datetime,departure_query,arrival_query,segment_count,total_flight_duration,flight_score
"9618-2305220540--32761,-31973-1-11389-2305221510",240.64,Wizz Air Abu Dhabi > Pegasus Airlines,Abu Dhabi International > Amman Queen Alia,AUH > AMM,Amman Queen Alia > Ankara Esenboga,AMM > ESB,2023-05-22 05:40:00,2023-05-22 15:10:00,AUH,ESB,2,310,443.97
"9618-2305220810--32761,-31973-2-11431-2305230235",272.71,Wizz Air Abu Dhabi > Pegasus Airlines > Pegasus Airlines,Abu Dhabi International > Ben Gurion Intl > Istanbul Sabiha,AUH > TLV > SAW,Ben Gurion Intl > Istanbul Sabiha > Yerevan,TLV > SAW > EVN,2023-05-22 08:10:00,2023-05-23 02:35:00,AUH,EVN,3,465,577.71
9618-2305220135--31734-1-11636-2305230305,351.26,Turkish Airlines > Turkish Airlines,Abu Dhabi International > Istanbul,AUH > IST,Istanbul > Bishkek,IST > FRU,2023-05-22 01:35:00,2023-05-23 03:05:00,AUH,FRU,2,600,651.26
9618-2305220610--32761-0-12042-2305220915,59.64,Wizz Air Abu Dhabi,Abu Dhabi International,AUH,Baku Heydar Aliyev International,GYD,2023-05-22 06:10:00,2023-05-22 09:15:00,AUH,GYD,1,185,171.31
9618-2305221155--31939-1-12071-2305230720,920.36,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Hanoi,DOH > HAN,2023-05-22 11:55:00,2023-05-23 07:20:00,AUH,HAN,2,510,1190.36
9618-2305222300--31821-1-12409-2305240840,783.7,SriLankan Airlines > SriLankan Airlines,Abu Dhabi International > Colombo Bandaranayake,AUH > CMB,Colombo Bandaranayake > Incheon International Airport,CMB > ICN,2023-05-22 23:00:00,2023-05-24 08:40:00,AUH,ICN,2,770,1140.37
"9618-2305220610--32761,-32301-2-12461-2305222345",529.02,Wizz Air Abu Dhabi > flydubai > flydubai,Abu Dhabi International > Baku Heydar Aliyev International > Dubai,AUH > GYD > DXB,Baku Heydar Aliyev International > Dubai > Imam Khomeini International,GYD > DXB > IKA,2023-05-22 06:10:00,2023-05-22 23:45:00,AUH,IKA,3,495,844.02
9618-2305221510--31896-1-12569-2305230730,208.31,Saudia > Saudia,Abu Dhabi International > Riyadh,AUH > RUH,Riyadh > Islamabad,RUH > ISB,2023-05-22 15:10:00,2023-05-23 07:30:00,AUH,ISB,2,385,436.64
9618-2305220025--32213-1-13288-2305220950,154.57,IndiGo > IndiGo,Abu Dhabi International > Indira Gandhi International ,AUH > DEL,Indira Gandhi International  > Kathmandu,DEL > KTM,2023-05-22 00:25:00,2023-05-22 09:50:00,AUH,KTM,2,315,359.57
9618-2305220235--32213-1-13311-2305230445,231.71,IndiGo > IndiGo,Abu Dhabi International > Chennai,AUH > MAA,Chennai > Kuala Lumpur International,MAA > KUL,2023-05-22 02:35:00,2023-05-23 04:45:00,AUH,KUL,2,495,496.71
9618-2305220915--30759-0-13344-2305220950,48.3,Air Arabia Abu Dhabi,Abu Dhabi International,AUH,Kuwait,KWI,2023-05-22 09:15:00,2023-05-22 09:50:00,AUH,KWI,1,95,129.97
"9618-2305220810--32761,-31669-1-13445-2305221645",103.46,Wizz Air Abu Dhabi > Wizz Air,Abu Dhabi International > Ben Gurion Intl,AUH > TLV,Ben Gurion Intl > Larnaca,TLV > LCA,2023-05-22 08:10:00,2023-05-22 16:45:00,AUH,LCA,2,285,298.46
9618-2305220910--30759-0-13938-2305221015,73.1,Air Arabia Abu Dhabi,Abu Dhabi International,AUH,Muscat,MCT,2023-05-22 09:10:00,2023-05-22 10:15:00,AUH,MCT,1,65,144.77
9618-2305220100--32339-0-14155-2305220615,136.15,Etihad Airways,Abu Dhabi International,AUH,Velana International,MLE,2023-05-22 01:00:00,2023-05-22 06:15:00,AUH,MLE,1,255,271.15
"9618-2305221400--32339,-32611-2-14213-2305231215",268.2,Etihad Airways > AirAsia > AirAsia,Abu Dhabi International > Chennai > Kuala Lumpur International,AUH > MAA > KUL,Chennai > Kuala Lumpur International > Manila Ninoy Aquino,MAA > KUL > MNL,2023-05-22 14:00:00,2023-05-23 12:15:00,AUH,MNL,3,730,661.53
"9618-2305220610--32761,-32301-2-25715-2305230425",1163.5,Wizz Air Abu Dhabi > flydubai > flydubai,Abu Dhabi International > Baku Heydar Aliyev International > Dubai,AUH > GYD > DXB,Baku Heydar Aliyev International > Dubai > Astana Nursultan Nazarbayev,GYD > DXB > NQZ,2023-05-22 06:10:00,2023-05-23 04:25:00,AUH,NQZ,3,635,1525.17
9618-2305221745--31939-1-14788-2305231835,1211.71,Qatar Airways > Qatar Airways,Abu Dhabi International > Hamad International,AUH > DOH,Hamad International > Tokyo Narita,DOH > NRT,2023-05-22 17:45:00,2023-05-23 18:35:00,AUH,NRT,2,695,1543.38
"9618-2305221435--32339,-32708-2-15277-2305240455",427.99,Etihad Airways > Air Astana > Air Astana,Abu Dhabi International > Indira Gandhi International  > Almaty,AUH > DEL > ALA,Indira Gandhi International  > Almaty > Beijing Capital,DEL > ALA > PEK,2023-05-22 14:35:00,2023-05-24 04:55:00,AUH,PEK,3,690,807.99
"9618-2305220045--32213,-31250-2-15458-2305221815",256.99,IndiGo > IndiGo > Thai VietJet Air,Abu Dhabi International > Mumbai > Bangkok Suvarnabhumi,AUH > BOM > BKK,Mumbai > Bangkok Suvarnabhumi > Phnom Penh,BOM > BKK > PNH,2023-05-22 00:45:00,2023-05-22 18:15:00,AUH,PNH,3,525,581.99
9618-2305220220--32339-0-16029-2305220310,187.47,Etihad Airways,Abu Dhabi International,AUH,Riyadh,RUH,2023-05-22 02:20:00,2023-05-22 03:10:00,AUH,RUH,1,110,274.14
9618-2305220235--32213-1-16292-2305221745,175.8,IndiGo > IndiGo,Abu Dhabi International > Chennai,AUH > MAA,Chennai > Singapore Changi,MAA > SIN,2023-05-22 02:35:00,2023-05-22 17:45:00,AUH,SIN,2,515,447.47
9618-2305220550--32761-0-16759-2305221025,209.4,Wizz Air Abu Dhabi,Abu Dhabi International,AUH,Tashkent,TAS,2023-05-22 05:50:00,2023-05-22 10:25:00,AUH,TAS,1,215,331.07
"9618-2305220810--32761,-31973-2-16785-2305230320",249.75,Wizz Air Abu Dhabi > Pegasus Airlines > Pegasus Airlines,Abu Dhabi International > Ben Gurion Intl > Istanbul Sabiha,AUH > TLV > SAW,Ben Gurion Intl > Istanbul Sabiha > Tbilisi,TLV > SAW > TBS,2023-05-22 08:10:00,2023-05-23 03:20:00,AUH,TBS,3,475,558.08
9618-2305220810--32761-0-16995-2305221050,48.75,Wizz Air Abu Dhabi,Abu Dhabi International,AUH,Ben Gurion Intl,TLV,2023-05-22 08:10:00,2023-05-22 10:50:00,AUH,TLV,1,220,172.08
"9618-2305221435--32339,-31705-2-17075-2305231800",272.4,Etihad Airways > VietJet Air > VietJet Air,Abu Dhabi International > Indira Gandhi International  > Ho Chi Minh City,AUH > DEL > SGN,Indira Gandhi International  > Ho Chi Minh City > Taipei Taiwan Taoyuan,DEL > SGN > TPE,2023-05-22 14:35:00,2023-05-23 18:00:00,AUH,TPE,3,720,662.4
9618-2305220135--31734-1-25768-2305230710,517.99,Turkish Airlines > Turkish Airlines,Abu Dhabi International > Istanbul,AUH > IST,Istanbul > Chinggis Khaan,IST > UBN,2023-05-22 01:35:00,2023-05-23 07:10:00,AUH,UBN,2,770,874.66
"9618-2305221400--32339,-31768-2-17606-2305230735",265.99,Etihad Airways > Thai AirAsia > Thai AirAsia,Abu Dhabi International > Chennai > Don Mueang,AUH > MAA > DMK,Chennai > Don Mueang > Vientiane,MAA > DMK > VTE,2023-05-22 14:00:00,2023-05-23 07:35:00,AUH,VTE,3,520,589.32
9715-2305221000--30759-1-9445-2305221650,189.99,Air Arabia Abu Dhabi > Air Arabia Abu Dhabi,Bahrain > Abu Dhabi International,BAH > AUH,Abu Dhabi International > Amman Queen Alia,AUH > AMM,2023-05-22 10:00:00,2023-05-22 16:50:00,BAH,AMM,2,265,378.32
9715-2305221830--32348-1-9561-2305230325,231.99,Emirates > Emirates,Bahrain > Dubai,BAH > DXB,Dubai > Ashgabat,DXB > ASB,2023-05-22 18:30:00,2023-05-23 03:25:00,BAH,ASB,2,225,406.99
9715-2305221000--30759-0-9618-2305221215,63.29,Air Arabia Abu Dhabi,Bahrain,BAH,Abu Dhabi International,AUH,2023-05-22 10:00:00,2023-05-22 12:15:00,BAH,AUH,1,75,138.29
9715-2305221535--32301-1-9834-2305222155,155.58,flydubai > flydubai,Bahrain > Dubai,BAH > DXB,Dubai > Beirut,DXB > BEY,2023-05-22 15:35:00,2023-05-22 21:55:00,BAH,BEY,2,320,362.25
9715-2305220320--31734-1-9882-2305230200,204.99,Turkish Airlines > Turkish Airlines,Bahrain > Istanbul Sabiha,BAH > SAW,Istanbul Sabiha > Baghdad International,SAW > BGW,2023-05-22 03:20:00,2023-05-23 02:00:00,BAH,BGW,2,415,443.32
9715-2305222245--32213-1-9970-2305231450,253.7,IndiGo > IndiGo,Bahrain > Mumbai,BAH > BOM,Mumbai > Bangkok Suvarnabhumi,BOM > BKK,2023-05-22 22:45:00,2023-05-23 14:50:00,BAH,BKK,2,485,515.37
"9715-2305221040--32339,-32709,-32611-3-10258-2305231545",328.9,Etihad Airways > Etihad Airways > AirAsia X > AirAsia,Bahrain > Abu Dhabi International > Indira Gandhi International  > Kuala Lumpur International,BAH > AUH > DEL > KUL,Abu Dhabi International > Indira Gandhi International  > Kuala Lumpur International > Bandar Seri Begawan,AUH > DEL > KUL > BWN,2023-05-22 10:40:00,2023-05-23 15:45:00,BAH,BWN,4,775,787.23
9715-2305221755--32339-1-10485-2305231435,463.95,Etihad Airways > Etihad Airways,Bahrain > Abu Dhabi International,BAH > AUH,Abu Dhabi International > Soekarno-Hatta,AUH > CGK,2023-05-22 17:55:00,2023-05-23 14:35:00,BAH,CGK,2,575,755.62
9715-2305221750--32714-1-10610-2305230420,125.55,Air Arabia > Air Arabia,Bahrain > Sharjah,BAH > SHJ,Sharjah > Colombo Bandaranayake,SHJ > CMB,2023-05-22 17:50:00,2023-05-23 04:20:00,BAH,CMB,2,340,338.88
9715-2305220345--32339-1-10901-2305221700,103.0,Etihad Airways > Etihad Airways,Bahrain > Abu Dhabi International,BAH > AUH,Abu Dhabi International > Hazrat Shahjalal International Airport ,AUH > DAC,2023-05-22 03:45:00,2023-05-22 17:00:00,BAH,DAC,2,365,324.67
9715-2305222120--32257-0-10957-2305230405,161.99,Gulf Air,Bahrain,BAH,Indira Gandhi International ,DEL,2023-05-22 21:20:00,2023-05-23 04:05:00,BAH,DEL,1,255,296.99
"9715-2305220610--31734,-32433-2-11001-2305241225",855.6,Turkish Airlines > Turkish Airlines > Citilink,Bahrain > Istanbul > Bali (Denpasar),BAH > IST > DPS,Istanbul > Bali (Denpasar) > Dili,IST > DPS > DIL,2023-05-22 06:10:00,2023-05-24 12:25:00,BAH,DIL,3,1115,1377.27
9715-2305221040--32339-1-11089-2305221540,193.1,Etihad Airways > Etihad Airways,Bahrain > Abu Dhabi International,BAH > AUH,Abu Dhabi International > Hamad International,AUH > DOH,2023-05-22 10:40:00,2023-05-22 15:40:00,BAH,DOH,2,125,334.77
9715-2305222130--32348-1-11191-2305240255,255.53,Emirates > Emirates,Bahrain > Dubai,BAH > DXB,Dubai > Dushanbe,DXB > DYU,2023-05-22 21:30:00,2023-05-24 02:55:00,BAH,DYU,2,275,447.2
9715-2305220215--31973-1-11389-2305220850,152.99,Pegasus Airlines > Pegasus Airlines,Bahrain > Istanbul Sabiha,BAH > SAW,Istanbul Sabiha > Ankara Esenboga,SAW > ESB,2023-05-22 02:15:00,2023-05-22 08:50:00,BAH,ESB,2,300,352.99
"9715-2305221755--32339,-32761-1-11431-2305230850",208.8,Etihad Airways > Wizz Air Abu Dhabi,Bahrain > Abu Dhabi International,BAH > AUH,Abu Dhabi International > Yerevan,AUH > EVN,2023-05-22 17:55:00,2023-05-23 08:50:00,BAH,EVN,2,265,397.13
9715-2305221830--32348-1-11636-2305230440,217.3,Emirates > Emirates,Bahrain > Dubai,BAH > DXB,Dubai > Bishkek,DXB > FRU,2023-05-22 18:30:00,2023-05-23 04:40:00,BAH,FRU,2,310,420.63
"9715-2305221755--32339,-32761-1-12042-2305230915",212.9,Etihad Airways > Wizz Air Abu Dhabi,Bahrain > Abu Dhabi International,BAH > AUH,Abu Dhabi International > Baku Heydar Aliyev International,AUH > GYD,2023-05-22 17:55:00,2023-05-23 09:15:00,BAH,GYD,2,250,396.23
"9715-2305222245--32213,-31705-2-12071-2305232025",338.1,IndiGo > IndiGo > VietJet Air,Bahrain > Mumbai > Bangkok Suvarnabhumi,BAH > BOM > BKK,Mumbai > Bangkok Suvarnabhumi > Hanoi,BOM > BKK > HAN,2023-05-22 22:45:00,2023-05-23 20:25:00,BAH,HAN,3,595,686.43
"9715-2305221040--32339,-31705-3-12409-2305231925",304.2,Etihad Airways > Etihad Airways > VietJet Air > VietJet Air,Bahrain > Abu Dhabi International > Indira Gandhi International  > Ho Chi Minh City,BAH > AUH > DEL > SGN,Abu Dhabi International > Indira Gandhi International  > Ho Chi Minh City > Incheon International Airport,AUH > DEL > SGN > ICN,2023-05-22 10:40:00,2023-05-23 19:25:00,BAH,ICN,4,880,797.53
9715-2305222130--32301-1-12461-2305231410,259.97,flydubai > flydubai,Bahrain > Dubai,BAH > DXB,Dubai > Imam Khomeini International,DXB > IKA,2023-05-22 21:30:00,2023-05-23 14:10:00,BAH,IKA,2,210,429.97
9715-2305221040--32339-1-12569-2305221825,147.3,Etihad Airways > Etihad Airways,Bahrain > Abu Dhabi International,BAH > AUH,Abu Dhabi International > Islamabad,AUH > ISB,2023-05-22 10:40:00,2023-05-22 18:25:00,BAH,ISB,2,260,333.97
9715-2305221830--32301-1-13288-2305230755,112.59,flydubai > flydubai,Bahrain > Dubai,BAH > DXB,Dubai > Kathmandu,DXB > KTM,2023-05-22 18:30:00,2023-05-23 07:55:00,BAH,KTM,2,355,330.92
9715-2305220850--32714-1-13311-2305230220,320.2,Air Arabia > Air Arabia,Bahrain > Sharjah,BAH > SHJ,Sharjah > Kuala Lumpur International,SHJ > KUL,2023-05-22 08:50:00,2023-05-23 02:20:00,BAH,KUL,2,520,593.53
9715-2305221340--32180-0-13344-2305221445,91.9,Jazeera Airways,Bahrain,BAH,Kuwait,KWI,2023-05-22 13:40:00,2023-05-22 14:45:00,BAH,KWI,1,65,163.57
"9715-2305220215--31973,-31669-2-13445-2305221645",248.71,Pegasus Airlines > Pegasus Airlines > Wizz Air,Bahrain > Istanbul Sabiha > Ben Gurion Intl,BAH > SAW > TLV,Istanbul Sabiha > Ben Gurion Intl > Larnaca,SAW > TLV > LCA,2023-05-22 02:15:00,2023-05-22 16:45:00,BAH,LCA,3,425,540.38
9715-2305221045--31062-0-13938-2305221315,125.91,SalamAir,Bahrain,BAH,Muscat,MCT,2023-05-22 10:45:00,2023-05-22 13:15:00,BAH,MCT,1,90,205.91
"9715-2305221040--32339,-32761-1-14155-2305222025",227.1,Etihad Airways > Wizz Air Abu Dhabi,Bahrain > Abu Dhabi International,BAH > AUH,Abu Dhabi International > Velana International,AUH > MLE,2023-05-22 10:40:00,2023-05-22 20:25:00,BAH,MLE,2,385,455.43
9715-2305222055--31964-0-14213-2305231130,394.8,Philippine Airlines,Bahrain,BAH,Manila Ninoy Aquino,MNL,2023-05-22 20:55:00,2023-05-23 11:30:00,BAH,MNL,1,575,636.47
"9715-2305221830--32301,-32708-2-25715-2305230755",478.7,flydubai > flydubai > Air Astana,Bahrain > Dubai > Almaty,BAH > DXB > ALA,Dubai > Almaty > Astana Nursultan Nazarbayev,DXB > ALA > NQZ,2023-05-22 18:30:00,2023-05-23 07:55:00,BAH,NQZ,3,425,770.37
"9715-2305221040--32339,-31705-3-14788-2305240740",344.5,Etihad Airways > Etihad Airways > VietJet Air > VietJet Air,Bahrain > Abu Dhabi International > Indira Gandhi International  > Ho Chi Minh City,BAH > AUH > DEL > SGN,Abu Dhabi International > Indira Gandhi International  > Ho Chi Minh City > Tokyo Narita,AUH > DEL > SGN > NRT,2023-05-22 10:40:00,2023-05-24 07:40:00,BAH,NRT,4,955,862.83
"9715-2305222245--32213,-32708-3-15277-2305240455",476.78,IndiGo > IndiGo > Air Astana > Air Astana,Bahrain > Mumbai > Indira Gandhi International  > Almaty,BAH > BOM > DEL > ALA,Mumbai > Indira Gandhi International  > Almaty > Beijing Capital,BOM > DEL > ALA > PEK,2023-05-22 22:45:00,2023-05-24 04:55:00,BAH,PEK,4,825,951.78
"9715-2305222245--32213,-31250-2-15458-2305231815",317.9,IndiGo > IndiGo > Thai VietJet Air,Bahrain > Mumbai > Bangkok Suvarnabhumi,BAH > BOM > BKK,Mumbai > Bangkok Suvarnabhumi > Phnom Penh,BOM > BKK > PNH,2023-05-22 22:45:00,2023-05-23 18:15:00,BAH,PNH,3,555,652.9
9715-2305221740--31896-0-16029-2305221900,236.83,Saudia,Bahrain,BAH,Riyadh,RUH,2023-05-22 17:40:00,2023-05-22 19:00:00,BAH,RUH,1,80,313.5
"9715-2305222040--32257,-32213-2-16292-2305231745",302.1,Gulf Air > IndiGo > IndiGo,Bahrain > Abu Dhabi International > Chennai,BAH > AUH > MAA,Abu Dhabi International > Chennai > Singapore Changi,AUH > MAA > SIN,2023-05-22 20:40:00,2023-05-23 17:45:00,BAH,SIN,3,590,648.77
9715-2305221220--32301-1-16759-2305230240,355.85,flydubai > flydubai,Bahrain > Dubai,BAH > DXB,Dubai > Tashkent,DXB > TAS,2023-05-22 12:20:00,2023-05-23 02:40:00,BAH,TAS,2,290,552.52
9715-2305221830--32301-1-16785-2305230445,163.54,flydubai > flydubai,Bahrain > Dubai,BAH > DXB,Dubai > Tbilisi,DXB > TBS,2023-05-22 18:30:00,2023-05-23 04:45:00,BAH,TBS,2,280,356.87
9715-2305220215--31973-1-16995-2305221010,194.0,Pegasus Airlines > Pegasus Airlines,Bahrain > Istanbul Sabiha,BAH > SAW,Istanbul Sabiha > Ben Gurion Intl,SAW > TLV,2023-05-22 02:15:00,2023-05-22 10:10:00,BAH,TLV,2,360,414.0
"9715-2305221040--32339,-31768-3-17075-2305231220",398.52,Etihad Airways > Thai AirAsia,Bahrain > Don Mueang,BAH > DMK,Abu Dhabi International > Taipei Taiwan Taoyuan,AUH > TPE,2023-05-22 10:40:00,2023-05-23 12:20:00,BAH,TPE,2,300,598.52
9715-2305220320--31734-1-25768-2305230710,589.5,Turkish Airlines > Turkish Airlines,Bahrain > Istanbul,BAH > IST,Istanbul Sabiha > Chinggis Khaan,SAW > UBN,2023-05-22 03:20:00,2023-05-23 07:10:00,BAH,UBN,2,730,932.83
"9715-2305221755--32339,-31768-2-17606-2305231315",353.5,Etihad Airways > Etihad Airways > Thai AirAsia,Bahrain > Abu Dhabi International > Don Mueang,BAH > AUH > DMK,Abu Dhabi International > Bangkok Suvarnabhumi > Vientiane,AUH > BKK > VTE,2023-05-22 17:55:00,2023-05-23 13:15:00,BAH,VTE,3,525,678.5
9834-2305222255--32301-1-9445-2305232120,351.03,flydubai > flydubai,Beirut > Dubai,BEY > DXB,Dubai > Amman Queen Alia,DXB > AMM,2023-05-22 22:55:00,2023-05-23 21:20:00,BEY,AMM,2,435,596.03
9834-2305221205--32348-1-9561-2305230325,437.8,Emirates > Emirates,Beirut > Dubai,BEY > DXB,Dubai > Ashgabat,DXB > ASB,2023-05-22 12:05:00,2023-05-23 03:25:00,BEY,ASB,2,380,664.47
9834-2305220405--31973-3-9618-2305230355,535.0,Pegasus Airlines > Pegasus Airlines > Pegasus Airlines > Pegasus Airlines,Beirut > Istanbul Sabiha > Zurich > Istanbul Sabiha,BEY > SAW > ZRH > SAW,Istanbul Sabiha > Zurich > Istanbul Sabiha > Abu Dhabi International,SAW > ZRH > SAW > AUH,2023-05-22 04:05:00,2023-05-23 03:55:00,BEY,AUH,4,720,975.0
9834-2305221415--31896-1-9715-2305230305,225.36,Saudia > Saudia,Beirut > Jeddah,BEY > JED,Jeddah > Bahrain,JED > BAH,2023-05-22 14:15:00,2023-05-23 03:05:00,BEY,BAH,2,320,432.03
9834-2305220405--31973-1-9882-2305230220,264.92,Pegasus Airlines > Pegasus Airlines,Beirut > Istanbul Sabiha,BEY > SAW,Istanbul Sabiha > Baghdad International,SAW > BGW,2023-05-22 04:05:00,2023-05-23 02:20:00,BEY,BGW,2,280,458.25
9834-2305221425--32339-1-9970-2305230820,394.8,Etihad Airways > Etihad Airways,Beirut > Abu Dhabi International,BEY > AUH,Abu Dhabi International > Bangkok Suvarnabhumi,AUH > BKK,2023-05-22 14:25:00,2023-05-23 08:20:00,BEY,BKK,2,620,701.47
"9834-2305221530--31896,-32454-2-10258-2305232255",461.2,Saudia > Saudia > Cebu Pacific,Beirut > Riyadh > Manila Ninoy Aquino,BEY > RUH > MNL,Riyadh > Manila Ninoy Aquino > Bandar Seri Begawan,RUH > MNL > BWN,2023-05-22 15:30:00,2023-05-23 22:55:00,BEY,BWN,3,955,929.53
9834-2305221425--32339-1-10485-2305231435,555.0,Etihad Airways > Etihad Airways,Beirut > Abu Dhabi International,BEY > AUH,Abu Dhabi International > Soekarno-Hatta,AUH > CGK,2023-05-22 14:25:00,2023-05-23 14:35:00,BEY,CGK,2,740,901.67
9834-2305222255--32301-1-10610-2305240110,221.76,flydubai > flydubai,Beirut > Dubai,BEY > DXB,Dubai > Colombo Bandaranayake,DXB > CMB,2023-05-22 22:55:00,2023-05-24 01:10:00,BEY,CMB,2,525,496.76
9834-2305221425--32339-1-10901-2305231700,144.8,Etihad Airways > Etihad Airways,Beirut > Abu Dhabi International,BEY > AUH,Abu Dhabi International > Hazrat Shahjalal International Airport ,AUH > DAC,2023-05-22 14:25:00,2023-05-23 17:00:00,BEY,DAC,2,530,421.47
"9834-2305221525--32062,-32213-1-10957-2305230525",261.8,MEA > IndiGo,Beirut > Abu Dhabi International,BEY > AUH,Abu Dhabi International > Indira Gandhi International ,AUH > DEL,2023-05-22 15:25:00,2023-05-23 05:25:00,BEY,DEL,2,400,495.13
"9834-2305221425--32339,-32433-3-11001-2305241225",971.34,Etihad Airways > Etihad Airways > Citilink > Citilink,Beirut > Abu Dhabi International > Soekarno-Hatta > Bali (Denpasar),BEY > AUH > CGK > DPS,Abu Dhabi International > Soekarno-Hatta > Bali (Denpasar) > Dili,AUH > CGK > DPS > DIL,2023-05-22 14:25:00,2023-05-24 12:25:00,BEY,DIL,4,965,1493.01
9834-2305220405--31973-3-11089-2305230255,654.55,Pegasus Airlines > Pegasus Airlines > Pegasus Airlines > Pegasus Airlines,Beirut > Istanbul Sabiha > Amsterdam > Istanbul Sabiha,BEY > SAW > AMS > SAW,Istanbul Sabiha > Amsterdam > Istanbul Sabiha > Hamad International,SAW > AMS > SAW > DOH,2023-05-22 04:05:00,2023-05-23 02:55:00,BEY,DOH,4,780,1114.55
"9834-2305222100--32062,-31836-1-11191-2305231500",471.99,MEA > Somon Air,Beirut > Dubai,BEY > DXB,Dubai > Dushanbe,DXB > DYU,2023-05-22 21:00:00,2023-05-23 15:00:00,BEY,DYU,2,375,696.99
9834-2305222100--31734-1-11389-2305230005,126.51,Turkish Airlines > Turkish Airlines,Beirut > Adana,BEY > ADA,Adana > Ankara Esenboga,ADA > ESB,2023-05-22 21:00:00,2023-05-23 00:05:00,BEY,ESB,2,125,268.18
"9834-2305220405--31973,-30596-2-11431-2305222025",410.77,Pegasus Airlines > Pegasus Airlines > Wizz Air Malta,Beirut > Istanbul Sabiha > Vienna,BEY > SAW > VIE,Istanbul Sabiha > Vienna > Yerevan,SAW > VIE > EVN,2023-05-22 04:05:00,2023-05-22 20:25:00,BEY,EVN,3,455,712.44
9834-2305220405--31973-1-11636-2305230410,284.55,Pegasus Airlines > Pegasus Airlines,Beirut > Istanbul Sabiha,BEY > SAW,Istanbul Sabiha > Bishkek,SAW > FRU,2023-05-22 04:05:00,2023-05-23 04:10:00,BEY,FRU,2,410,521.22
"9834-2305220405--31973,-32301-2-12042-2305231105",632.4,Pegasus Airlines > flydubai > flydubai,Beirut > Istanbul Sabiha > Dubai,BEY > SAW > DXB,Istanbul Sabiha > Dubai > Baku Heydar Aliyev International,SAW > DXB > GYD,2023-05-22 04:05:00,2023-05-23 11:05:00,BEY,GYD,3,555,967.4
"9834-2305221425--32339,-31705-2-12071-2305231550",480.8,Etihad Airways > Etihad Airways > VietJet Air,Beirut > Abu Dhabi International > Bangkok Suvarnabhumi,BEY > AUH > BKK,Abu Dhabi International > Bangkok Suvarnabhumi > Hanoi,AUH > BKK > HAN,2023-05-22 14:25:00,2023-05-23 15:50:00,BEY,HAN,3,730,874.13
"9834-2305221530--31896,-32179-2-12409-2305240420",457.9,Saudia > Saudia > Jeju Air,Beirut > Riyadh > Manila Ninoy Aquino,BEY > RUH > MNL,Riyadh > Manila Ninoy Aquino > Incheon International Airport,RUH > MNL > ICN,2023-05-22 15:30:00,2023-05-24 04:20:00,BEY,ICN,3,1065,962.9
9834-2305220405--31973-1-12461-2305230240,231.64,Pegasus Airlines > Pegasus Airlines,Beirut > Istanbul Sabiha,BEY > SAW,Istanbul Sabiha > Imam Khomeini International,SAW > IKA,2023-05-22 04:05:00,2023-05-23 02:40:00,BEY,IKA,2,290,428.31
